WordWeight;FamilyWeight;LanguageWeight;from_word;to_word
31;14;28;stove;fireplace
129;26;128;firewood;wood
4;4;4;firewood;match
13;3;13;table;chair
5;3;5;table;dish
4;3;4;table;plate
17;3;17;stool;chair
9;5;9;bed;nest
29;13;29;lock;key
19;15;19;lock;latch
15;13;15;lock;padlock
4;3;4;key;latch
61;20;61;mirror;glass
3;3;3;mirror;spectacles
84;10;83;comb;brush
5;3;5;comb;comb (verb)
63;29;62;paper;book
11;8;11;paper;letter
38;11;38;book;letter
5;3;5;story;message
14;5;14;story;fairy tale
5;3;5;story;news
4;3;4;story;conversation
64;17;63;ghost;demon
3;3;3;ghost;elf or fairy
7;3;7;strength;violence
6;5;6;listen;smell (perceive)
129;26;125;eat;drink
9;7;8;eat;chew
5;3;5;eat;dig
7;3;7;eat;there
4;3;4;eat;think
5;3;5;eat;he or she or it
3;3;3;eat;burn
3;3;3;drink;cook (something)
16;9;15;drink;smoke (inhale)
11;6;11;drink;beverage
3;3;3;drink;cut
18;7;17;read;calculate
4;4;4;pick;tear (shred)
28;8;28;sleep;lie (rest)
7;5;7;sleep;fall asleep
6;4;6;sleep;sleep (state)
3;3;3;sleep;dream
5;4;5;do;cook (something)
100;27;97;do;make
12;7;12;do;produce
15;7;15;do;work (activity)
4;3;4;plant (something);three
58;27;57;plant (something);sow seeds
4;3;3;cut;dig
4;4;4;cut;scratch
25;14;22;cut;split
38;13;36;cut;cut down
133;21;127;cut;chop
5;3;5;cut;saw
5;4;5;cut;break (destroy or get destroyed)
11;5;11;cut;tear (shred)
5;4;4;cut;stab to death
32;4;31;cut;kill
5;4;5;cut;break (of rope)
11;4;11;cut;chop (into pieces)
3;3;3;cut;wait (for)
4;3;4;feed;raise (a child)
19;6;19;lead (guide);drive
11;3;11;lead (guide);carry on shoulder
5;4;5;call by name;invite
16;9;16;write;painting
4;3;3;write;scrape
19;3;19;cook (something);burn
58;13;50;cook (something);boil (of liquid)
4;3;4;cook (something);spread out
4;3;4;cook (something);burning
40;9;39;cook (something);prepare
12;7;10;cook (something);boil (something)
4;3;3;fry;ripen
20;6;18;boil (something);boil (of liquid)
20;6;20;pile up;fold
19;7;18;light (ignite);burning
10;7;10;look for;ask (request)
8;3;8;pursue;drive
16;7;16;steal;hide (conceal)
43;13;37;deceive;swindle
8;3;8;hate;refuse
5;3;4;fear (be afraid);shy
3;3;3;be;live
3;3;3;be;become
4;3;3;be;be alive
19;11;17;come back;turn around
4;4;4;come back;retreat
13;10;12;come back;return home
12;10;12;go down (descend);land (descend)
4;3;4;go down (descend);down or below
5;5;5;go down (descend);down
9;5;7;break (cleave);damage
4;3;4;break (cleave);spoil (somebody or something)
46;11;42;break (cleave);break (destroy or get destroyed)
49;15;45;break (destroy or get destroyed);split
10;6;10;break (destroy or get destroyed);tear (shred)
11;3;11;break (destroy or get destroyed);chop
5;3;5;break (destroy or get destroyed);fold
7;3;7;break (destroy or get destroyed);break (of rope)
5;4;4;break (destroy or get destroyed);damage
6;3;6;die;wipe
5;3;5;die;burn
28;10;28;die;kill
29;6;28;die;death
15;10;15;die;dead
26;8;26;die;die (from accident)
7;4;7;fine or thin;thin (slim)
14;3;14;far;that
6;4;6;far;for a long time
8;4;8;light (weight);light (color)
5;4;5;heavy;load
21;14;21;red;yellow
32;16;30;yellow;green
26;4;25;yellow;gold
7;6;6;yellow;blue
13;6;12;yellow;white
3;3;3;yellow;light (color)
204;46;195;blue;green
9;5;9;blue;grey
12;10;12;blue;black
11;8;11;blue;unripe
21;3;21;white;silver
22;18;22;white;light (color)
11;5;10;black;night
12;7;12;black;green
86;19;85;green;unripe
27;5;27;old (used);old (aged)
5;3;5;be late;for a long time
5;4;5;be late;last (endure)
19;8;18;cold;cold (of weather)
15;7;15;cold;common cold (disease)
5;5;5;cold;winter
4;4;4;cold;ice
30;6;29;cold;cold (chill)
11;8;11;sweet;fragrant
21;9;21;sweet;tasty
5;5;5;sweet;honey
16;7;15;one;alone
4;3;4;one;other
3;3;3;one;night
4;3;4;two;seven
5;3;3;two;three
5;4;5;three;four
13;5;11;four;five
5;3;3;five;six
8;4;7;we (inclusive);you
121;22;116;we (inclusive);we (exclusive)
5;3;5;we (inclusive);we two (inclusive)
6;5;6;you;he or she or it
6;3;6;you;you two
59;3;58;you;your (plural)
5;3;5;he or she or it;at
16;6;15;he or she or it;this
16;9;15;he or she or it;that
3;3;3;he or she or it;there
20;15;19;he or she or it;it
24;19;23;he or she or it;he
24;19;23;he or she or it;she
4;3;4;this;he or she
77;19;73;this;that
104;11;100;this;here
7;3;7;this;there
12;10;11;this;he
8;5;8;here;there
6;5;6;here;at
13;5;12;here;hither (here to)
9;4;9;that;he or she
46;10;41;that;there
35;14;31;that;he
15;11;14;that;it
9;6;7;that;she
20;6;17;there;thither (there to)
3;3;3;there;at that time
48;14;41;afterwards;then
15;6;15;spirit;breath
4;3;4;spirit;memory
7;3;7;animal;flesh
12;7;12;arm;upper arm
21;8;20;arm;lower arm
4;4;4;arm;fathom
25;9;24;arm;arm or hand
38;18;37;arrow;bow
6;3;6;arrow;reed
22;10;21;ask (request);pray
8;4;8;ask (request);invite
95;20;92;axe;battle-axe
4;4;4;axe;iron
3;3;3;axe;hammer
30;13;29;back;upper back
18;9;18;back;spine
9;3;9;back;after
29;9;29;become;happen
6;4;6;become;succeed
12;5;12;become;result in
7;5;7;beer;mead
110;25;96;below or under;down or below
3;3;3;below or under;before
22;10;22;below or under;bottom
18;12;18;below or under;down
7;5;7;bow;rainbow
29;7;28;bow;arch
3;3;3;bow;cannon or gun
3;3;3;bow;gun
45;15;43;branch;twig
4;4;4;breath;life
5;5;5;breath;breathe
4;3;4;breath;air
3;3;3;bull;male (of animal)
14;5;14;load;weight
119;4;119;burn;roast (something)
9;4;8;cheek;chin
10;3;10;child;boy
4;3;4;chin;lip
67;12;61;finish;end (of time)
15;6;11;finish;end (of space)
71;17;69;pot;pan
11;6;10;pot;dish
16;10;15;pot;jug
226;30;205;country;land
16;9;16;country;mainland
29;15;29;country;world
24;13;23;country;native country
11;7;11;country;floor
6;5;6;country;state (politics)
10;5;10;country;area
3;3;3;day (not night);night
18;13;18;day (not night);weather
9;6;9;day (not night);afternoon
11;8;10;day (not night);world
3;3;3;day (not night);heaven
15;6;15;dig;scratch
4;3;4;dig;stab
7;5;7;dig;split
62;19;59;dig;hollow out
4;3;4;dig;cut down
3;3;3;dig;stab to death
7;5;7;dig;scrape
20;8;19;fireplace;oven
5;5;5;fireplace;cookhouse
7;3;7;fly (move through air);dash (of vehicle)
3;3;3;goat;deer
5;3;5;goat;lamb
4;3;4;god;idol
4;3;4;god;demon
4;4;4;god;king
44;20;43;hit;kill
9;3;8;hit;pound
34;6;34;honey;mead
3;3;3;honey;beehive
3;3;3;honey;candy
4;4;4;hunger;thirst
11;7;10;hunger;be hungry
34;3;34;kill;strike
8;5;8;kill;stab to death
4;3;4;kill;cut down
3;3;3;kill;pound
3;3;3;kill;sacrifice
5;3;5;kill;hide (conceal)
3;3;3;kill;raining or rain
129;25;121;lightning;bolt (of lightning)
4;4;4;lightning;light (color)
4;3;4;lip;shore
3;3;3;lip;shore of lake
5;3;5;shaman (folk healer);chieftain
8;3;8;milk;draw milk
55;15;54;night;evening
94;28;88;path;path or road
8;6;8;path;footprint
9;8;9;path;street
12;11;12;refuse;forbid
22;9;21;sand;shore
4;4;4;sand;land
33;10;30;smoke (exhaust);smoke (inhale)
6;6;6;smoke (exhaust);steam
4;3;4;smoke (exhaust);smoke (emit smoke)
41;12;39;split;chop
3;3;3;split;stab to death
23;8;21;split;tear (shred)
5;3;4;spread out;sow seeds
4;3;4;spread out;wipe
17;5;17;spring (of water);well
62;15;60;draw milk;squeeze
20;10;20;stick;wood
5;3;5;stick;post
3;3;3;string;thread
6;4;6;string;leash
6;3;6;tear (of eye);tear (shred)
16;8;15;tortoise;turtle
4;3;3;vein;thread
13;4;13;vein;tendon
7;4;7;wipe;clean (something)
92;18;86;young man;boy
16;11;15;young man;young woman
9;5;9;shin;lower leg
4;4;4;ice;freeze
67;9;66;weather;air
11;7;11;weather;world
4;4;4;weather;heaven
16;12;16;afternoon;evening
4;4;4;gold;silver
18;11;18;silver;coin
16;4;16;copper;iron
3;3;3;iron;coin
4;3;4;iron;tool
6;5;6;iron;knife (for eating)
3;3;3;iron;nail (tool)
16;3;16;rice plant;unhusked rice
117;7;117;rice plant;rice
28;7;28;flour;dough
6;5;6;flour;bread
4;4;4;gourd;cup
35;13;35;shirt;dress
12;8;11;shirt;coat
6;4;6;shirt;skirt
4;3;4;coat;poncho
3;3;3;coat;dress
53;6;52;skirt;grass-skirt
25;11;22;skirt;dress
13;6;13;towel;rag
64;16;58;beam;rafter
44;12;44;beam;ridgepole
7;4;7;beam;wood
10;6;10;beam;post
9;5;9;window;glass
3;3;3;spoon;dish
4;3;4;spoon;fork
8;6;8;jug;cup
3;3;3;jug;pan
3;3;3;glue;mortar binder
34;14;33;needle (for sewing);pin
4;3;4;needle (for sewing);fishhook
8;4;8;needle (for sewing);needle tree
7;5;7;needle (for sewing);injection
51;15;48;thread;rope
4;3;4;thread;tendon
28;8;27;rope;rattan
21;7;21;fan (object);fan action
5;5;5;walking stick;wood
7;3;6;walking stick;post
4;3;4;candle;sailcloth
5;4;4;nail (tool);pin
7;4;7;nail (tool);fingernail or toenail
6;5;6;nail (tool);peg
5;3;4;wheel;cart
17;13;17;wood;tree trunk
16;15;16;wood;post
4;3;4;wood;rafter
3;3;3;glass;cup
6;6;6;car;machine
5;5;5;car;cart
5;5;5;car;bus
99;4;84;boat;outrigger
53;23;47;boat;ship
8;6;7;boat;raft
4;4;4;letter;mail
4;4;4;letter;postcard
120;26;114;hair (head);hair (body)
7;5;7;hair (head);long hair
16;6;16;hair (head);plantain
59;13;58;hair (head);pubic hair
4;4;4;man;freeman
44;13;44;man;male
5;5;5;man;old man
16;6;15;man;married man
49;26;47;man;male (of animal)
9;5;9;man;boy
46;20;43;old man;old woman
3;3;3;old man;father-in-law (of woman)
71;32;68;child (young human);boy
164;30;150;uncle;mother's brother
21;4;19;uncle;brother
7;3;5;uncle;cousin
174;27;150;uncle;father's brother
5;5;5;uncle;father-in-law (of woman)
6;4;4;uncle;father's sister
16;13;15;father-in-law (of woman);son-in-law (of woman)
10;9;10;father-in-law (of woman);mother-in-law (of woman)
6;6;6;father-in-law (of woman);daughter-in-law (of woman)
10;9;10;father-in-law (of woman);mother's brother
4;4;4;father-in-law (of woman);parents-in-law
14;12;14;mother-in-law (of woman);father's sister
17;13;16;mother-in-law (of woman);daughter-in-law (of woman)
6;6;6;mother-in-law (of woman);son-in-law (of woman)
49;16;44;older brother;brother
8;8;8;older brother;cousin
13;4;11;older brother;sister
73;17;67;older brother;older sister
14;9;13;older brother;younger brother
37;8;32;older brother;older sibling
6;5;5;older brother;younger sibling
6;3;4;older brother;sibling
115;25;112;younger brother;younger sister
36;14;34;younger brother;brother
10;8;10;younger brother;cousin
14;6;12;younger brother;sister
8;5;7;younger brother;older sister
8;5;7;younger brother;sibling
13;3;13;younger brother;younger sister (of woman)
26;9;23;younger brother;younger sibling
7;5;6;younger brother;older sibling
13;8;13;older sister;younger sister
44;18;40;older sister;sister
9;8;9;older sister;cousin
3;3;3;older sister;mother's sister
14;5;11;older sister;brother
31;8;26;older sister;older sibling
6;5;5;older sister;younger sibling
5;3;3;older sister;sibling
11;9;11;younger sister;cousin
23;12;21;younger sister;sister
11;7;10;younger sister;brother
8;6;7;younger sister;sibling
3;3;3;younger sister;older sibling
8;6;7;younger sister;younger sibling
7;5;7;top;chieftain
15;10;13;top;end (of space)
4;4;4;top;ridgepole
4;4;4;top;cape
4;3;4;top;heaven
13;12;13;top;up
5;4;5;top;roof
5;4;5;top;above
8;6;8;bottom;end (of space)
10;8;10;bottom;floor
16;6;16;bottom;down or below
5;5;5;bottom;down
6;4;6;middle;between
5;4;5;corner;end (of space)
14;6;14;affair;business
58;15;54;melt;thaw (dew)
110;26;107;smell (perceive);sniff
14;4;14;squeeze;sieve or strain
83;16;80;catch;trap (catch)
8;4;8;catch;carry in hand
4;3;4;catch;own
25;9;24;carry in hand;carry on head
18;11;17;carry in hand;carry under arm
24;7;23;carry in hand;carry on shoulder
3;3;3;carry in hand;own
6;4;6;wrap;turn around
20;9;19;wrap;fold
3;3;3;tear (shred);scrape
7;3;7;tear (shred);chop
16;9;14;tear (shred);break (of rope)
5;4;5;stand up;halt (stop)
55;12;55;hide (oneself);hide (conceal)
27;9;26;carry on shoulder;carry on head
15;6;14;carry on shoulder;carry under arm
4;3;4;wash (oneself);rinse
24;10;23;talk;chat (with somebody)
3;3;3;talk;conversation
7;4;5;scold;threaten
12;8;12;scold;curse
5;3;5;scold;blame
5;4;5;work (activity);make
8;5;6;drive;move (oneself)
13;5;13;drive;drive (cattle)
67;10;67;be alive;life
16;6;16;scratch;scrape
6;4;5;become sick;ache
5;5;5;no;yes
10;7;10;no;nothing or zero
49;18;45;no;not
3;3;3;cold (of weather);winter
15;6;15;cold (of weather);fresh
5;3;4;good-looking;dear
36;13;35;strong;powerful
9;5;8;strong;solid
36;12;34;one time;once (in the past)
3;3;3;not;without
3;3;3;not;nothing
8;5;8;other;foreign
7;3;6;other;next
68;20;62;in;at
6;4;6;in;with
3;3;3;we two (exclusive);we two
5;3;5;nest;spider web
3;3;3;nest;beehive
8;3;8;nest;basket
8;4;8;nest;lair
12;10;12;above;up
8;6;8;at;with
4;4;4;at;he
26;5;25;evil;severe
19;6;18;bag;pouch
14;5;13;bag;sack
10;4;10;basket;netbag
3;3;3;correct (right);holy
18;6;17;correct (right);yes
7;3;7;correct (right);truth
5;3;5;digging stick;dibble stick
15;5;14;father's sister;mother's brother
106;19;93;father's sister;mother's sister
5;3;5;father's sister;sister
17;6;15;father's sister;father's brother
32;6;26;hill;elevation
4;3;4;hill;heap
34;13;33;make;produce
3;3;3;make;mold
4;3;4;mother's brother;brother
5;3;5;mother's brother;cousin
97;20;90;mother's brother;father's brother
15;6;15;mother's brother;mother's sister
32;8;31;mouse;rat
10;5;10;path or road;footprint
42;11;40;roof;thatch
4;3;4;roof;ridgepole
43;4;32;stab;pierce
13;3;13;stab;pound
11;7;11;upper arm;lower arm
14;10;14;vulva;vagina
33;14;33;swamp;moorland
7;6;7;waterfall;rapids
4;3;4;waterfall;spring or well
28;12;26;fishnet;netbag
19;11;18;fishnet;fish trap
3;3;3;fishnet;fishhook
6;4;6;fishhook;trap (pitfall)
16;3;16;paddle;shovel
161;26;151;paddle;oar
20;5;20;paddle;spade
39;5;39;paddle;rudder
9;4;9;jaguar;puma
9;4;7;collared peccary;white-lipped peccary
7;4;7;curassow;guan
16;6;16;plantain;hair (body)
84;21;81;chieftain;king
3;3;3;chieftain;queen
4;4;4;chieftain;president
3;3;3;chieftain;government
69;27;61;he;she
36;21;32;he;it
33;21;30;she;it
84;19;83;hair (body);pubic hair
110;41;101;sea;ocean
3;3;3;up;down or below
3;3;3;up;before
4;4;4;up;heaven
128;31;120;end (of time);end (of space)
4;3;4;end (of time);fringe
3;3;3;last (endure);for a long time
4;3;4;last (endure);be alive or life
12;7;12;end (of space);fringe
14;4;14;end (of space);tip (of object)
3;3;3;before;beside
3;3;3;before;after
11;5;11;before;at first
6;3;6;before;once (in the past)
3;3;3;before;forward
4;4;4;down or below;floor
3;3;3;down or below;world
11;4;7;let go or set free;rescue
23;5;20;let go or set free;allow or permit
16;5;14;let go or set free;drop (something)
13;11;12;let go or set free;liberate
5;5;5;let go or set free;permit
14;5;13;rescue;preserve
5;3;5;rescue;protect
3;3;3;preserve;forbid
16;5;16;preserve;protect
8;3;8;preserve;herd (something)
10;4;9;rudder;oar
7;3;7;oar;shovel
17;3;17;oar;spade
16;7;15;carry under arm;carry on head
8;5;8;drop (something);cut down
3;3;3;drop (something);liberate
23;10;22;statue;idol
17;6;17;rug;blanket
5;3;4;forge;pound
10;6;10;tool;weapons
5;3;5;pull off (skin);scrape
35;18;34;chop;cut down
7;3;7;knot;button
3;3;3;knot;noose
8;5;8;chain;necklace
13;4;13;banyan;fig
3;3;3;forked branch;fork
25;14;22;tree trunk;tree stump
10;6;10;tree trunk;post
4;3;4;tree stump;post
20;4;19;acorn;oak
4;3;4;hay;thatch
4;3;4;harvest;autumn
3;3;3;rake;fork
126;28;123;shovel;spade
8;3;8;spade;shoulderblade
19;12;18;post;doorpost
4;3;4;post;rafter
3;3;3;post;pestle
5;4;5;post;ridgepole
23;7;23;rafter;ridgepole
14;3;14;thatch;sago palm
6;4;5;blanket;poncho
47;27;47;floor;land
5;5;5;floor;mainland
24;13;23;floor;world
4;4;4;latch;padlock
6;4;6;meeting house;temple
7;3;7;meeting house;men's house
10;5;10;rag;headband or headdress
18;9;18;belt;strap
50;15;49;butter;oil (organic substance)
7;6;7;oil (organic substance);petroleum
7;6;7;knife (for eating);sword
8;6;8;saucer;cup
29;12;27;saucer;plate
30;12;29;saucer;dish
13;7;11;cup;plate
16;11;16;cup;dish
170;44;155;plate;dish
4;3;4;dish;pan
6;6;6;physician;magician
3;3;3;physician;nurse
6;3;6;conceive;think (reflect)
10;4;10;conceive;think (believe)
8;7;7;conceive;beget
5;3;5;temples;temple
13;5;13;whale;shark
20;13;18;rabbit;hare
9;7;7;lamb;ewe
12;9;11;pasture;grassland
4;3;4;stepdaughter;daughter-in-law (of woman)
21;10;21;daughter-in-law (of woman);son-in-law (of woman)
8;6;7;daughter-in-law (of woman);child-in-law
12;9;10;son-in-law (of woman);child-in-law
3;3;3;descendants;grandchild
33;18;29;cousin;brother
6;4;5;cousin;mother's sister
25;15;21;cousin;sister
4;3;3;cousin;friend
26;12;24;cousin;sibling
4;4;4;mother's sister;sister
5;3;5;father's brother;brother
101;19;95;sibling;sister
111;23;104;sibling;brother
8;3;4;sibling;older sibling
6;3;4;sibling;younger sibling
105;29;84;sister;brother
5;5;5;sister;friend
11;4;9;sister;younger sibling
12;6;9;sister;older sibling
7;5;7;brother;friend
17;7;14;brother;older sibling
14;6;12;brother;younger sibling
10;8;9;married woman;married man
3;3;3;air;storm
4;4;4;stone or rock;reef
8;7;8;mainland;world
23;13;22;mainland;land
82;26;73;land;world
10;7;10;land;native country
9;4;9;world;peace
10;3;10;winter;autumn
6;3;6;springtime;autumn
26;7;25;springtime;summer
6;4;6;summer;warm (of weather)
6;5;6;summer;autumn
4;3;3;good luck;bad luck
4;4;4;bad luck;omen
12;10;12;groan;shriek
5;5;5;praise;worship
122;24;114;think (reflect);think (believe)
8;6;8;think (reflect);idea
4;3;4;think (reflect);thought
5;3;5;think (believe);idea
5;4;5;forbid;prevent
22;12;22;flute;brass instrument (horn or trumpet)
18;9;15;king;queen
6;4;5;king;judge
3;3;3;king;president
21;11;20;weapons;cannon or gun
35;7;31;fish trap;trap (pitfall)
8;4;8;trap (pitfall);trap (catch)
8;3;6;trap (pitfall);noose
6;6;6;adjudicate;convict
10;8;10;temple;church
58;9;54;worship;pray
3;3;3;demon;magician
4;3;4;idol;picture (painting)
8;5;7;magic;magician
6;4;6;between;gap (distance)
4;4;4;between;space (available)
4;3;3;begin;beginning
35;8;35;fingernail or toenail;paw
26;6;26;sleep (state);dream
9;5;9;elevation;height
18;6;17;summit;tip (of object)
30;10;27;shore of lake;coast
12;8;12;shore of lake;fringe
5;3;5;coast;fringe
9;5;9;lair;pit (pothole)
20;8;20;flock (of animals);swarm (of birds)
4;4;4;joy;happiness
23;11;21;message;news
6;3;6;noise;tone (music)
6;6;6;song;music
41;10;40;count (quantity);amount
18;8;18;piece;slice
48;11;46;gap (distance);distance
8;7;8;gap (distance);space (available)
5;3;5;area;fringe
4;3;4;item;ware
45;17;44;pouch;sack
13;5;13;strap;leash
9;3;6;church;mosque
13;5;13;business;shop
17;5;17;then;at that time
41;12;37;backward;back (direction)
6;5;6;happen;result in
4;4;4;happen;pass
4;4;4;sway;budge (oneself)
3;3;3;sway;move (oneself)
21;7;21;sway;swing (movement)
3;3;3;swing (movement);jog (something)
17;8;17;swing (movement);swing (something)
56;14;52;spoil (become spoiled);rot
20;5;19;emerge (appear);visible
52;11;48;chime (action);ring (make sound)
6;6;6;chime (action);knock
4;3;4;chime (action);strike (something)
5;4;5;chime (action);strike (someone)
11;3;11;chime (action);sound (of instrument or voice)
4;4;4;ring (make sound);tinkle
10;4;10;ring (make sound);sound (of instrument or voice)
3;3;3;roar (of sea);dash (of vehicle)
25;11;24;move (oneself);budge (oneself)
3;3;3;bolt (move in haste);dash (of vehicle)
12;3;12;prepare;produce
9;3;9;feel (tactually);recognize (somebody)
19;8;19;connect;tie up (tether)
6;3;6;connect;knit
5;3;5;repair;improve (something)
16;8;16;knock;strike (someone)
16;8;15;knock;strike (something)
38;11;37;strike (something);strike (someone)
6;6;6;jog (something);swing (something)
17;8;17;hinder;disturb
14;8;14;spoil (somebody or something);damage
8;5;7;damage;injure
6;5;6;urge (someone);drive (cattle)
7;4;7;protect;herd (something)
14;6;14;disturb;bother (harass)
4;3;4;notice (something);recognize (somebody)
12;3;11;bride price;dowry
4;4;4;grandchild;sibling's child
25;17;24;head louse;body louse
11;7;9;older sibling;younger sibling
13;3;13;younger sibling;younger sister (of woman)
3;3;3;zero;nothing
6;4;6;we two;you two
3;3;3;parents-in-law;child-in-law
5;5;5;machine;motor
3;3;3;government;president
4;3;3;carcass;dead
4;3;4;same-sex older sibling;same-sex younger sibling
7;3;7;tinea;ringworm
